연번,자치구명,설치위치,세부 위치,설치 장소 유형,수거 쓰레기 종류,위도,경도,행정동코드,행정동,처리방식
4114,구로구,구로동693-2,순환도로방음벽 옆,"정류소(버스,택시 등)",재활용쓰레기,37.4898144,126.8754854,11170520.0,구로1동,정상 지오코딩
4115,구로구,구로동693-2,유수지 쪽 순환도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4898144,126.8754854,11170520.0,구로1동,정상 지오코딩
4116,구로구,구로동로 107,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4881356,126.8845201,11170710.0,구로2동,정상 지오코딩
4117,구로구,구로동로 125-1,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4898229,126.8840474,11170710.0,구로2동,정상 지오코딩
4118,구로구,구로동로 126-2,기업은행 앞,도로변(횡단보도 포함),재활용쓰레기,37.4899312,126.8845698,11170550.0,구로4동,정상 지오코딩
4119,구로구,구로동로 13,도로변,도로변(횡단보도 포함),일반쓰레기,37.4828963,126.8868871,11170700.0,가리봉동,정상 지오코딩
4120,구로구,구로동로 135 ,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4906411,126.8837098,11170710.0,구로2동,정상 지오코딩
4121,구로구,구로동로 141,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4913197,126.883399,11170710.0,구로2동,정상 지오코딩
4122,구로구,구로동로 153,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4923559,126.8834335,11170710.0,구로2동,정상 지오코딩
4123,구로구,구로동로 153,도로변,도로변(횡단보도 포함),일반쓰레기,37.4923559,126.8834335,11170710.0,구로2동,정상 지오코딩
4124,구로구,구로동로 159,도로변,도로변(횡단보도 포함),일반쓰레기,37.4927363,126.8832036,11170710.0,구로2동,정상 지오코딩
4125,구로구,구로동로 170,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4937612,126.883394,11170710.0,구로2동,정상 지오코딩
4126,구로구,구로동로 174,도로변,도로변(횡단보도 포함),일반쓰레기,37.4940486,126.8833646,11170710.0,구로2동,정상 지오코딩
4127,구로구,구로동로 179,도로변,도로변(횡단보도 포함),일반쓰레기,37.4944529,126.8825421,11170710.0,구로2동,정상 지오코딩
4128,구로구,구로동로 203,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4967186,126.8822699,11170710.0,구로2동,정상 지오코딩
4129,구로구,구로동로 203,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4967186,126.8822699,11170710.0,구로2동,정상 지오코딩
4130,구로구,구로동로 210,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4972142,126.8826589,11170710.0,구로2동,정상 지오코딩
4131,구로구,구로동로 216,도로변,도로변(횡단보도 포함),일반쓰레기,37.497848,126.8826795,11170710.0,구로2동,정상 지오코딩
4132,구로구,구로동로 219,도로변,도로변(횡단보도 포함),재활용쓰레기,37.497848,126.8826795,11170710.0,구로2동,인근 도로명번지 추정(번지차 3)
4133,구로구,구로동로 238-1,도로변,도로변(횡단보도 포함),일반쓰레기,37.4998344,126.8826164,11170710.0,구로2동,정상 지오코딩
4134,구로구,구로동로 25,대동의류 앞,도로변(횡단보도 포함),일반쓰레기,37.4838727,126.8863248,11170700.0,가리봉동,정상 지오코딩
4135,구로구,구로동로 31,남구로역 3번 출구,도로변(횡단보도 포함),일반쓰레기,37.4844403,126.8859907,11170700.0,가리봉동,정상 지오코딩
4136,구로구,구로동로 70,황금부동산 앞,도로변(횡단보도 포함),재활용쓰레기,37.4851511,126.8861846,11170550.0,구로4동,정상 지오코딩
4137,구로구,구로동로 70,황금부동산 앞,도로변(횡단보도 포함),일반쓰레기,37.4851511,126.8861846,11170550.0,구로4동,정상 지오코딩
4138,구로구,구로동로 70,황금부동산 앞,도로변(횡단보도 포함),일반쓰레기,37.4851511,126.8861846,11170550.0,구로4동,정상 지오코딩
4139,구로구,구로동로 79-1,도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4858894,126.8854436,11170710.0,구로2동,정상 지오코딩
4140,구로구,구로동로 82,대한안경콘택트 앞,"정류소(버스,택시 등)",재활용쓰레기,37.4861919,126.8856766,11170550.0,구로4동,정상 지오코딩
4141,구로구,구로동로 96,순금당 앞,도로변(횡단보도 포함),일반쓰레기,37.487197,126.8852419,11170550.0,구로4동,정상 지오코딩
4142,구로구,구로동로173,도로변,"정류소(버스,택시 등)",일반쓰레기,37.493924,126.8829027,11170710.0,구로2동,정상 지오코딩
4143,구로구,구로중앙로 135-6,도로변,도로변(횡단보도 포함),일반쓰레기,37.4999507,126.8828691,11170710.0,구로2동,정상 지오코딩
4144,구로구,구로중앙로 135-6,도로변,도로변(횡단보도 포함),일반쓰레기,37.4999507,126.8828691,11170710.0,구로2동,정상 지오코딩
4145,구로구,구로중앙로 68,버스정류소,"정류소(버스,택시 등)",재활용쓰레기,37.4958603,126.8888073,11170560.0,구로5동,정상 지오코딩
4146,구로구,구로중앙로28길 66,도로변,도로변(횡단보도 포함),재활용쓰레기,37.5001031,126.8893378,11170560.0,구로5동,정상 지오코딩
4147,구로구,구로중앙로28길 66,도로변,도로변(횡단보도 포함),재활용쓰레기,37.5001031,126.8893378,11170560.0,구로5동,정상 지오코딩
4148,구로구,구일로 62,구일어린이집 옆,기타,일반쓰레기,37.4917772,126.8743642,11170520.0,구로1동,정상 지오코딩
4149,구로구,구일로 62,구일어린이집 옆,기타,재활용쓰레기,37.4917772,126.8743642,11170520.0,구로1동,정상 지오코딩
4150,구로구,구일로4길 22,주공A119동 앞,"정류소(버스,택시 등)",재활용쓰레기,37.4911671,126.8756454,11170520.0,구로1동,정상 지오코딩
4151,구로구,구일로4길 57,구로1동주민센터 앞,"정류소(버스,택시 등)",일반쓰레기,37.4930401,126.8757883,11170520.0,구로1동,정상 지오코딩
4152,구로구,구일로4길 57,구로1동주민센터 앞,"정류소(버스,택시 등)",재활용쓰레기,37.4930401,126.8757883,11170520.0,구로1동,정상 지오코딩
4153,구로구,구일로8길 31,우성A101동 뒤 분수대,도로변(횡단보도 포함),일반쓰레기,37.4951725,126.8726762,11170520.0,구로1동,정상 지오코딩
4154,구로구,구일로8길 31,우성A101동 뒤 분수대,도로변(횡단보도 포함),재활용쓰레기,37.4951725,126.8726762,11170520.0,구로1동,정상 지오코딩
4155,구로구,궁동 199-26(우),연세중앙교회 정문,"정류소(버스,택시 등)",재활용쓰레기,37.4933825,126.8358748,11170690.0,수궁동,정상 지오코딩
4156,구로구,남부순환로 1295,삼부르네상스 정류소,도로변(횡단보도 포함),일반쓰레기,37.4791184,126.8948323,11170700.0,가리봉동,정상 지오코딩
4157,구로구,남부순환로105길 134,횡단보도 앞,도로변(횡단보도 포함),일반쓰레기,37.4821973,126.8867525,11170700.0,가리봉동,정상 지오코딩
4158,구로구,남부순환로105길 58,김밥천국 앞,도로변(횡단보도 포함),일반쓰레기,37.4797912,126.8895214,11170700.0,가리봉동,정상 지오코딩
4159,구로구,남부순환로105길 58,김밥천국 앞,도로변(횡단보도 포함),재활용쓰레기,37.4797912,126.8895214,11170700.0,가리봉동,정상 지오코딩
4160,구로구,남부순환로105길 76,디지털단지오거리 정류소,"정류소(버스,택시 등)",재활용쓰레기,37.4801612,126.8886952,11170700.0,가리봉동,정상 지오코딩
4161,구로구,남부순환로95길 16,도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4945679,126.8573079,11170640.0,개봉2동,정상 지오코딩
4162,구로구,남부순환로95길 30,도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4945679,126.8573079,11170640.0,개봉2동,인근 도로명번지 추정(번지차 14)
4163,구로구,남부순환로97길,도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4941677,126.8597176,11170640.0,개봉2동,정상 지오코딩
4164,구로구,도림로 6,도로변,도로변(횡단보도 포함),일반쓰레기,37.4851606,126.8867371,11170540.0,구로3동,정상 지오코딩
4165,구로구,도림로 6,도로변,도로변(횡단보도 포함),일반쓰레기,37.4851606,126.8867371,11170540.0,구로3동,정상 지오코딩
4166,구로구,도림로 6,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4851606,126.8867371,11170540.0,구로3동,정상 지오코딩
4167,구로구,도림로 63,구일지구대 앞,도로변(횡단보도 포함),재활용쓰레기,37.4892521,126.8907002,11170550.0,구로4동,정상 지오코딩
4168,구로구,도림로 85,횡단보도,도로변(횡단보도 포함),재활용쓰레기,37.4904431,126.8926091,11170550.0,구로4동,정상 지오코딩
4169,구로구,도림천로344,정현웨딩홀 앞,"정류소(버스,택시 등)",일반쓰레기,37.4940161,126.8939297,11170550.0,구로4동,정상 지오코딩
4170,구로구,도림천로344,정현웨딩홀 앞,"정류소(버스,택시 등)",재활용쓰레기,37.4940161,126.8939297,11170550.0,구로4동,정상 지오코딩
4171,구로구,디지털로 231,도로변,도로변(횡단보도 포함),일반쓰레기,37.4807633,126.891283,11170700.0,가리봉동,정상 지오코딩
4172,구로구,디지털로 273,도로변,도로변(횡단보도 포함),일반쓰레기,37.4839543,126.8941033,11170540.0,구로3동,정상 지오코딩
4173,구로구,디지털로 292,도로변,도로변(횡단보도 포함),일반쓰레기,37.4839543,126.8941033,11170540.0,구로3동,인근 도로명번지 추정(번지차 19)
4174,구로구,디지털로27가길 17,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4843875,126.8923345,11170540.0,구로3동,정상 지오코딩
4175,구로구,디지털로27길 135,횡단보도 앞,도로변(횡단보도 포함),일반쓰레기,37.48485,126.8865766,11170700.0,가리봉동,정상 지오코딩
4176,구로구,디지털로27길 135,횡단보도 앞,도로변(횡단보도 포함),일반쓰레기,37.48485,126.8865766,11170700.0,가리봉동,정상 지오코딩
4177,구로구,디지털로27길 135,횡단보도 앞,도로변(횡단보도 포함),재활용쓰레기,37.48485,126.8865766,11170700.0,가리봉동,정상 지오코딩
4178,구로구,디지털로31길 109,도로변,도로변(횡단보도 포함),재활용쓰레기,37.487347,126.89033,11170540.0,구로3동,정상 지오코딩
4179,구로구,디지털로31길 120,도로변,도로변(횡단보도 포함),일반쓰레기,37.48847,126.890773,11170540.0,구로3동,정상 지오코딩
4180,구로구,디지털로31길 61,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4859109,126.891542,11170540.0,구로3동,정상 지오코딩
4181,구로구,디지털로31길 90,도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4887303,126.8920535,11170540.0,구로3동,정상 지오코딩
4182,구로구,디지털로32길 55,도로변,도로변(횡단보도 포함),일반쓰레기,37.4839867,126.8983387,11170540.0,구로3동,정상 지오코딩
4183,구로구,디지털로32길 79,도로변,도로변(횡단보도 포함),일반쓰레기,37.4835332,126.899752,11170540.0,구로3동,정상 지오코딩
4184,구로구,디지털로32길 79,도로변,도로변(횡단보도 포함),재활용쓰레기,37.4835332,126.899752,11170540.0,구로3동,정상 지오코딩
4185,구로구,디지털로32나길 35,구로디지털단지역 2번출구,지하철역 입구,일반쓰레기,37.4847127,126.9008438,11170540.0,구로3동,정상 지오코딩
4186,구로구,디지털로32나길 38,도로변,상가지역,일반쓰레기,37.4845446,126.9011985,11170540.0,구로3동,정상 지오코딩
4187,구로구,디지털로32나길 51,도로변,지하철역 입구,일반쓰레기,37.4849013,126.9003821,11170540.0,구로3동,정상 지오코딩
4188,구로구,디지털로33길 11,도로변,도로변(횡단보도 포함),일반쓰레기,37.4857058,126.8955127,11170540.0,구로3동,정상 지오코딩
4189,구로구,디지털로34길 55,도로변,도로변(횡단보도 포함),일반쓰레기,37.4842856,126.8992821,11170540.0,구로3동,정상 지오코딩
4190,구로구,벚꽃로 484,도로변,도로변(횡단보도 포함),일반쓰레기,37.4973316,126.8801354,11170710.0,구로2동,정상 지오코딩
4191,구로구,부일로 957 건너편,24시 뼈다귀감자탕 건너편,"정류소(버스,택시 등)",일반쓰레기,37.4934003,126.8336922,11170690.0,수궁동,정상 지오코딩
4192,구로구,부일로 957 건너편,24시 뼈다귀감자탕 건너편,"정류소(버스,택시 등)",재활용쓰레기,37.4934003,126.8336922,11170690.0,수궁동,정상 지오코딩
4193,구로구,부일로15길 4,궁동입구버스정류장(궁동의원 앞),"정류소(버스,택시 등)",일반쓰레기,37.4935163,126.834427,11170690.0,수궁동,정상 지오코딩
4194,구로구,부일로861 맞은편,"엘림공인중개사, 월드빌라 맞은편",도로변(횡단보도 포함),일반쓰레기,37.4926536,126.822945,11170690.0,수궁동,정상 지오코딩
4195,구로구,부일로869,기업은행 앞 횡단보도,"정류소(버스,택시 등)",재활용쓰레기,37.4929493,126.8236547,11170690.0,수궁동,정상 지오코딩
4196,구로구,부일로917,우신중고교입구삼거리,도로변(횡단보도 포함),일반쓰레기,37.4949023,126.8263536,11170690.0,수궁동,정상 지오코딩
4197,구로구,부일로9길 133,온수힐스테이트 버스 회차장,도로변(횡단보도 포함),일반쓰레기,37.4969023,126.8221862,11170690.0,수궁동,정상 지오코딩
4198,구로구,새말로 102,포스빌 인근,도로변(횡단보도 포함),일반쓰레기,37.5055472,126.891336,11170560.0,구로5동,정상 지오코딩
4199,구로구,새말로 102,포스빌 인근,도로변(횡단보도 포함),재활용쓰레기,37.5055472,126.891336,11170560.0,구로5동,정상 지오코딩
4200,구로구,서해안로 2117,항동 128-1,도로변(횡단보도 포함),재활용쓰레기,37.481454,126.823687,11170740.0,항동,정상 지오코딩
4201,구로구,서해안로 2283,양지쉐르빌 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.4909533,126.8390667,11170730.0,오류2동,정상 지오코딩
4202,구로구,서해안로 2311,오류동역 2번출구,지하철역 입구,일반쓰레기,37.4925581,126.8413421,11170730.0,오류2동,정상 지오코딩
4203,구로구,시흥대로 563,도로변,"정류소(버스,택시 등)",일반쓰레기,37.4833917,126.9014243,11170540.0,구로3동,정상 지오코딩
4204,구로구,시흥대로 563,도로변,"정류소(버스,택시 등)",재활용쓰레기,37.4833917,126.9014243,11170540.0,구로3동,정상 지오코딩
4205,구로구,시흥대로 563,버스정류장,정류소(버스 가로변),일반쓰레기,37.4833917,126.9014243,11170540.0,구로3동,정상 지오코딩
4206,구로구,신도림동 329-2,아이파크아파트 맞은편 도림천쪽,도로변(횡단보도 포함),일반쓰레기,37.5119826,126.888109,11170510.0,신도림동,정상 지오코딩
